City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
520,Sandnessjoen,NO,2021-09-12 02:12:45,66.0217,12.6316,49.57,78,45,4.36,scattered clouds
521,Fairlie,GB,2021-09-12 02:12:46,55.756,-4.8556,53.4,90,95,1.99,overcast clouds
522,Svetlogorsk,BY,2021-09-12 02:12:46,52.6333,29.7333,54.63,80,96,1.81,overcast clouds
523,Halifax,CA,2021-09-12 02:12:02,44.6453,-63.5724,58.68,86,86,1.01,overcast clouds
524,Makiyivka,UA,2021-09-12 02:12:47,48.0478,37.9258,64.4,41,100,5.68,overcast clouds
525,Brigantine,US,2021-09-12 02:12:47,39.4101,-74.3646,72.0,76,1,6.91,clear sky
526,Thaba Nchu,ZA,2021-09-12 02:12:48,-29.2093,26.839,52.95,38,0,4.52,clear sky
527,Andenes,NO,2021-09-12 02:12:48,69.3143,16.1194,47.46,87,100,3.44,overcast clouds
528,Jhalrapatan,IN,2021-09-12 02:12:49,24.55,76.1667,76.03,92,21,6.46,few clouds
529,Beloha,MG,2021-09-12 02:08:11,-25.1667,45.05,62.02,87,0,9.57,clear sky
530,Santa Isabel Do Rio Negro,BR,2021-09-12 02:12:50,-0.4139,-65.0192,73.27,97,12,1.99,few clouds
531,Tabas,IR,2021-09-12 02:12:50,33.5959,56.9244,75.02,25,0,3.09,clear sky
532,Biak,ID,2021-09-12 02:12:51,-0.9131,122.8766,79.52,82,82,2.15,broken clouds
533,Pompeia,BR,2021-09-12 02:12:37,-22.1086,-50.1717,68.65,62,15,4.85,few clouds
534,Bukan,IR,2021-09-12 02:12:52,36.521,46.2089,64.83,30,0,4.65,clear sky
535,Kerman,IR,2021-09-12 02:11:09,30.2832,57.0788,68.45,20,0,2.17,clear sky
536,Jiangyou,CN,2021-09-12 02:12:52,31.7667,104.7167,73.06,82,100,3.0,overcast clouds
537,Northam,GB,2021-09-12 02:12:53,51.0333,-4.2167,57.47,95,87,4.88,overcast clouds
538,Asau,RO,2021-09-12 02:12:53,46.4333,26.4,57.76,53,33,4.36,light rain
539,Kuruman,ZA,2021-09-12 02:12:54,-27.4524,23.4325,55.99,31,0,8.7,clear sky
540,Viedma,AR,2021-09-12 02:12:54,-40.8135,-62.9967,60.4,69,100,18.03,light rain
541,Hastings,GB,2021-09-12 02:12:55,50.8552,0.5729,59.72,80,49,6.49,scattered clouds
542,Cocorit,MX,2021-09-12 02:12:56,27.5833,-109.9667,89.94,64,12,8.79,few clouds
543,Vardo,NO,2021-09-12 02:12:56,70.3705,31.1107,43.27,72,100,6.31,overcast clouds
544,Bridlington,GB,2021-09-12 02:12:57,54.0831,-0.1919,57.38,76,90,9.53,overcast clouds
545,Taltal,CL,2021-09-12 02:12:57,-25.4,-70.4833,56.3,82,98,1.5,overcast clouds
546,Sabzevar,IR,2021-09-12 02:12:58,36.2126,57.6819,66.72,32,0,8.03,clear sky
547,Nantucket,US,2021-09-12 02:08:07,41.2835,-70.0995,70.0,77,1,11.5,clear sky
548,Vilaka,LV,2021-09-12 02:12:59,57.1846,27.6722,56.75,97,35,3.83,scattered clouds
549,San Fernando,PH,2021-09-12 02:12:59,15.0286,120.6898,80.15,96,100,4.97,moderate rain
550,Nome,US,2021-09-12 02:13:00,64.5011,-165.4064,48.16,76,90,5.75,overcast clouds
551,Sabha,LY,2021-09-12 02:13:00,27.0377,14.4283,85.98,19,0,9.31,clear sky
552,Bitlis,TR,2021-09-12 02:13:01,38.5,42.25,51.28,66,0,2.28,clear sky
553,Staryy Nadym,RU,2021-09-12 02:13:01,65.6118,72.6842,42.44,74,100,18.95,overcast clouds
554,Maragogi,BR,2021-09-12 02:13:02,-9.0122,-35.2225,75.16,88,85,11.54,overcast clouds
555,Birin,NP,2021-09-12 02:13:02,26.8865,88.0718,68.0,65,91,1.88,overcast clouds
556,Katherine,AU,2021-09-12 02:13:03,-14.4667,132.2667,88.12,48,75,5.75,broken clouds
557,Harper,LR,2021-09-12 02:13:03,4.375,-7.7169,77.97,84,100,5.17,light rain
558,Dunedin,NZ,2021-09-12 02:13:04,-45.8742,170.5036,64.8,32,58,7.0,broken clouds
559,Bolshoy Lug,RU,2021-09-12 02:13:05,52.0779,104.0919,44.78,60,0,4.25,clear sky
560,Encheng,CN,2021-09-12 02:13:05,22.1839,112.3026,89.15,68,37,2.48,light rain
561,Burns Lake,CA,2021-09-12 02:13:06,54.2331,-125.7533,56.82,50,49,8.32,scattered clouds
562,Moose Factory,CA,2021-09-12 02:13:06,51.2585,-80.6094,50.05,93,100,11.07,overcast clouds
563,Jieshi,CN,2021-09-12 02:13:07,22.8134,115.8257,89.15,67,70,8.84,broken clouds
564,Barao De Melgaco,BR,2021-09-12 02:13:07,-16.1944,-55.9675,86.52,39,91,2.42,overcast clouds
565,Norsup,VU,2021-09-12 02:13:08,-16.0667,167.3833,79.38,75,56,14.61,broken clouds
566,Lockport,US,2021-09-12 02:12:36,41.5895,-88.0578,81.99,74,1,6.91,clear sky
567,Suntar,RU,2021-09-12 02:13:09,62.1444,117.6319,61.34,53,97,4.14,overcast clouds
568,Sept-Iles,CA,2021-09-12 02:11:02,50.2001,-66.3821,55.06,84,8,3.0,clear sky
569,Napier,NZ,2021-09-12 02:10:31,-39.4833,176.9167,63.25,56,4,5.99,clear sky
570,Seryshevo,RU,2021-09-12 02:13:09,51.0933,128.3786,57.45,69,0,8.16,clear sky
571,Sanlucar La Mayor,ES,2021-09-12 02:13:10,37.3871,-6.2011,70.41,85,0,1.34,clear sky
572,Bam,IR,2021-09-12 02:13:11,29.106,58.357,77.83,16,3,10.6,clear sky
573,Port Hawkesbury,CA,2021-09-12 02:13:12,45.6169,-61.3485,60.69,84,5,6.29,clear sky
574,Noumea,NC,2021-09-12 02:13:12,-22.2763,166.4572,78.78,54,0,17.22,clear sky
575,Pillaro,EC,2021-09-12 02:13:13,-1.1667,-78.5333,52.14,93,100,3.47,overcast clouds
576,Nelson Bay,AU,2021-09-12 02:13:13,-32.7167,152.15,86.09,31,0,6.06,clear sky
577,Mtwara,TZ,2021-09-12 02:13:14,-10.2667,40.1833,69.21,91,6,7.43,clear sky
578,Dawlatabad,AF,2021-09-12 02:13:14,36.4141,64.9053,63.88,18,0,2.66,clear sky
579,Flinders,AU,2021-09-12 02:13:14,-34.5833,150.8552,84.2,28,0,8.99,clear sky
580,Te Anau,NZ,2021-09-12 02:13:15,-45.4167,167.7167,48.88,96,100,8.66,heavy intensity rain
581,Bandar,ID,2021-09-12 02:13:16,2.05,99.75,75.4,97,100,2.17,overcast clouds
582,Hay River,CA,2021-09-12 02:13:16,60.8156,-115.7999,50.65,85,93,6.76,overcast clouds
583,Emerald,AU,2021-09-12 02:13:17,-23.5333,148.1667,80.91,32,3,11.27,clear sky
584,Tommot,RU,2021-09-12 02:12:12,58.9564,126.2925,60.15,59,0,2.77,clear sky
585,Mehamn,NO,2021-09-12 02:13:17,71.0357,27.8492,40.08,80,92,4.14,overcast clouds
586,Athabasca,CA,2021-09-12 02:13:18,54.7169,-113.2854,57.87,82,94,6.31,overcast clouds
587,Abilene,US,2021-09-12 02:13:18,32.4487,-99.7331,82.62,37,1,9.22,clear sky
588,Oga,IT,2021-09-12 02:13:19,46.4631,10.347,51.69,91,7,0.98,clear sky
589,Riyadh,SA,2021-09-12 02:09:49,24.6877,46.7219,77.14,20,15,9.31,few clouds
590,Boyle,US,2021-09-12 02:13:20,37.6334,-84.8666,73.06,77,1,3.44,clear sky
591,Itamaraca,BR,2021-09-12 02:13:20,-7.7478,-34.8256,77.05,84,47,9.33,scattered clouds
592,Rio Claro,BR,2021-09-12 02:11:19,-22.4114,-47.5614,71.31,56,82,2.59,broken clouds
593,Nyergesujfalu,HU,2021-09-12 02:13:21,47.7603,18.5569,60.1,52,0,1.48,clear sky
594,Borgarnes,IS,2021-09-12 02:13:21,64.5383,-21.9206,45.16,94,100,5.35,overcast clouds
595,Taoudenni,ML,2021-09-12 02:13:22,22.6783,-3.9836,96.94,11,2,4.09,clear sky
596,Orebro,SE,2021-09-12 02:13:22,59.2741,15.2066,60.98,94,75,6.91,broken clouds
597,Mapastepec,MX,2021-09-12 02:13:23,15.4333,-92.9,75.78,94,100,5.77,overcast clouds
598,Walvis Bay,NA,2021-09-12 02:13:23,-22.9575,14.5053,54.09,78,1,12.3,clear sky
599,Nizwa,OM,2021-09-12 02:13:24,22.9333,57.5333,85.51,50,99,0.98,overcast clouds
600,De-Kastri,RU,2021-09-12 02:13:25,51.4667,140.7833,55.94,69,98,15.5,overcast clouds
601,Balkanabat,TM,2021-09-12 02:13:25,39.5108,54.3671,75.61,18,0,15.23,clear sky
602,Ballina,AU,2021-09-12 02:13:26,-28.8667,153.5667,83.79,35,0,13.13,clear sky
603,Kampot,KH,2021-09-12 02:13:26,10.6167,104.1833,84.25,82,100,14.63,overcast clouds
604,Ponta Delgada,PT,2021-09-12 02:13:27,37.7333,-25.6667,66.92,77,20,10.36,few clouds
605,Lake Havasu City,US,2021-09-12 02:12:35,34.4839,-114.3224,104.61,21,1,3.0,clear sky
606,Yarovoye,RU,2021-09-12 02:13:27,52.9273,78.58,46.67,64,88,12.97,overcast clouds
607,Honiara,SB,2021-09-12 02:13:28,-9.4333,159.95,87.46,59,86,8.79,overcast clouds
608,Taksimo,RU,2021-09-12 02:13:29,56.3444,114.8794,52.27,93,100,1.68,light rain
609,Surt,LY,2021-09-12 02:13:29,31.2089,16.5887,79.7,81,5,8.86,clear sky
610,Pitimbu,BR,2021-09-12 02:13:30,-7.4706,-34.8086,73.99,82,43,11.05,scattered clouds
611,Hecun,CN,2021-09-12 02:13:30,36.5333,114.1111,80.19,74,28,4.52,light rain
612,Lingao,CN,2021-09-12 02:13:31,19.9103,109.6859,85.03,72,95,7.29,overcast clouds
613,Beira,MZ,2021-09-12 02:13:31,-19.8436,34.8389,71.06,67,73,6.98,broken clouds
614,Claymont,US,2021-09-12 02:13:32,39.8007,-75.4596,70.92,75,1,1.01,clear sky
615,Veraval,IN,2021-09-12 02:13:32,20.9,70.3667,80.22,89,100,14.32,overcast clouds
616,Kungurtug,RU,2021-09-12 02:13:33,50.5994,97.5228,53.82,41,15,2.28,few clouds
617,Zhezkazgan,KZ,2021-09-12 02:13:33,47.8043,67.7144,49.98,52,1,8.21,clear sky
618,Porto Seguro,BR,2021-09-12 02:12:55,-16.4497,-39.0647,75.72,83,40,10.36,scattered clouds
619,Coihaique,CL,2021-09-12 02:13:33,-45.5752,-72.0662,42.75,93,90,0.0,light rain
620,Santa Maria,BR,2021-09-12 02:13:34,-29.6842,-53.8069,55.02,92,0,5.59,clear sky
621,Carahue,CL,2021-09-12 02:13:34,-38.7,-73.1667,48.4,93,100,10.71,overcast clouds
622,Eyrarbakki,IS,2021-09-12 02:13:35,63.863,-21.1481,45.01,74,100,2.71,overcast clouds
623,Grand-Lahou,CI,2021-09-12 02:13:36,5.1367,-5.0242,75.63,90,100,6.24,moderate rain
624,Broome,US,2021-09-12 02:13:36,42.2506,-75.833,66.6,63,27,1.01,scattered clouds
625,Petropavlovsk-Kamchatskiy,RU,2021-09-12 02:13:36,53.0452,158.6483,57.79,31,0,11.18,clear sky
626,Praia,CV,2021-09-12 02:13:37,14.9215,-23.5087,77.54,94,75,1.14,broken clouds
627,Sistranda,NO,2021-09-12 02:13:37,63.7256,8.834,53.91,86,100,17.25,overcast clouds
628,Hangu,CN,2021-09-12 02:13:38,39.2489,117.7892,77.04,58,4,14.74,light rain
629,Nuuk,GL,2021-09-12 02:13:39,64.1835,-51.7216,39.81,65,75,9.22,broken clouds
630,West Des Moines,US,2021-09-12 02:13:39,41.572,-93.7453,80.64,71,20,10.0,few clouds
631,Bell Ville,AR,2021-09-12 02:13:40,-32.6259,-62.6887,62.8,52,96,20.76,overcast clouds
632,Komsomolets,KZ,2021-09-12 02:13:41,53.7453,62.0708,41.13,65,71,10.27,broken clouds
633,Manokwari,ID,2021-09-12 02:10:18,-0.8667,134.0833,83.1,71,58,7.09,broken clouds
634,Stornoway,GB,2021-09-12 02:13:42,58.2093,-6.3865,57.92,93,90,2.3,overcast clouds
635,Talara,PE,2021-09-12 02:13:43,-4.5772,-81.2719,64.83,89,52,17.4,broken clouds
636,Nouadhibou,MR,2021-09-12 02:13:43,20.931,-17.0347,73.49,92,98,8.34,overcast clouds
637,Loiza,PR,2021-09-12 02:13:44,18.4313,-65.8802,84.2,88,40,0.0,scattered clouds
638,Lodwar,KE,2021-09-12 02:13:45,3.1191,35.5973,80.15,44,58,17.81,broken clouds
639,Nyurba,RU,2021-09-12 02:13:45,63.2842,118.3319,61.38,52,79,4.83,broken clouds
640,Lensk,RU,2021-09-12 02:13:46,60.7253,114.9278,60.39,76,100,3.29,overcast clouds
641,Eydhafushi,MV,2021-09-12 02:13:46,5.1033,73.0708,82.9,70,100,11.21,overcast clouds
642,Janow Lubelski,PL,2021-09-12 02:13:46,50.707,22.4104,55.22,69,70,3.83,broken clouds
643,Mersing,MY,2021-09-12 02:13:47,2.4312,103.8405,83.86,71,41,5.3,scattered clouds
644,Khasan,RU,2021-09-12 02:13:48,42.4308,130.6434,65.34,51,0,18.52,clear sky
645,Sebastian,US,2021-09-12 02:13:48,35.1668,-94.2669,79.36,57,0,5.03,clear sky
646,Pangai,TO,2021-09-12 02:13:49,-19.8,-174.35,75.76,84,100,14.36,overcast clouds
647,Beaverlodge,CA,2021-09-12 02:13:49,55.2166,-119.4361,58.57,50,34,8.52,scattered clouds
648,Puerto Baquerizo Moreno,EC,2021-09-12 02:13:50,-0.9,-89.6,69.31,81,95,10.36,overcast clouds
649,Blythe,US,2021-09-12 02:11:44,33.6103,-114.5964,103.03,22,20,9.22,few clouds
650,Kloulklubed,PW,2021-09-12 02:13:51,7.0419,134.2556,81.1,71,100,8.77,heavy intensity rain
651,Proletarsk,RU,2021-09-12 02:13:51,46.7031,41.7192,64.2,40,100,7.67,light rain
652,Eregli,TR,2021-09-12 02:13:52,37.5133,34.0467,58.5,59,0,3.44,clear sky
653,Barreirinhas,BR,2021-09-12 02:13:53,-2.7469,-42.8264,79.43,82,62,11.52,broken clouds
654,Izhmorskiy,RU,2021-09-12 02:13:53,56.194,86.6414,51.04,93,99,11.14,light rain
655,Larap,PH,2021-09-12 02:13:53,14.299,122.6504,86.65,68,100,7.25,overcast clouds
656,Banyo,CM,2021-09-12 02:13:54,6.75,11.8167,63.05,89,23,3.11,few clouds
657,Jalu,LY,2021-09-12 02:13:55,29.0331,21.5482,85.33,28,0,10.4,clear sky
658,Maine-Soroa,NE,2021-09-12 02:13:55,13.2114,12.0241,84.15,58,100,7.56,overcast clouds
659,Tautira,PF,2021-09-12 02:13:56,-17.7333,-149.15,82.42,66,72,12.68,broken clouds
660,Vredendal,ZA,2021-09-12 02:13:56,-31.6683,18.5012,60.21,84,100,3.76,overcast clouds
661,Chicama,PE,2021-09-12 02:13:57,-7.8447,-79.1469,64.58,83,45,7.76,scattered clouds
662,San Andres,CO,2021-09-12 02:13:57,12.5847,-81.7006,84.22,79,20,13.8,few clouds
663,Kinkala,CG,2021-09-12 02:13:58,-4.3614,14.7644,73.06,82,100,5.91,overcast clouds
664,Antigonish,CA,2021-09-12 02:13:59,45.6169,-61.9986,60.93,85,9,6.53,clear sky
665,Boa Vista,BR,2021-09-12 02:13:59,2.8197,-60.6733,82.38,65,0,3.44,clear sky
666,Road Town,VG,2021-09-12 02:14:00,18.4167,-64.6167,83.19,75,63,19.42,broken clouds
667,Olinda,BR,2021-09-12 02:14:00,-8.0089,-34.8553,76.73,73,40,10.36,scattered clouds
668,Zheshart,RU,2021-09-12 02:14:01,62.0731,49.5733,33.15,98,18,4.76,few clouds
669,Chichimila,MX,2021-09-12 02:14:01,20.6167,-88.2167,78.98,85,100,4.88,overcast clouds
670,Dukhovnitskoye,RU,2021-09-12 02:14:02,52.4828,48.2137,52.23,61,6,6.89,clear sky
